neuron_id,x,y,z,oob_clipped,structure_id,structure_acronym,source_area,source_layer_raw,source_layer,tL1,tL23,tL4,tL5,tL6,tTotal,aL1,aL23,aL4,aL5,aL6,aTotal,axon_length_file,fT1,fT23,fT4,fT5,fT6,fA1,fA23,fA4,fA5,fA6,dTL1,dTL23,dTL4,dTL5,dTL6,connection_name,direction,expected_source_area,expected_target_area,cluster
221481_203,8343.259765625,1508.6400146484375,9225.1201171875,False,1114,VISal4,VISal,4,4,9,1,1,0,2,13,1635.1643,298.2299,256.5942,407.5016,2129.6845,4727.1745,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.6923076923076923,0.0769230769230769,0.0769230769230769,0.0,0.1538461538461538,0.3459073279397661,0.0630884051350336,0.0542806701973874,0.0862040527592116,0.450519543968601,0.005504034059452,0.0033531178463326,0.003897204223634,0.0,0.0009391062385062,VISal_to_VISp_FB,FB,VISal,VISp,1
221481_205,8451.7998046875,1539.0400390625,9300.7802734375,False,1114,VISal4,VISal,4,4,41,3,1,4,1,50,9867.6515,2014.5183,1476.5995,4444.5857,3303.9382,21107.2932,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.82,0.06,0.02,0.08,0.02,0.4674996176203209,0.0954418115535534,0.0699568384258764,0.210571088290942,0.1565306441093072,0.0041549906783797,0.001489189748239,0.0006772317070403,0.000899971396659,0.0003026690995612,VISal_to_VISp_FB,FB,VISal,VISp,1
221481_206,8474.259765625,1600.6099853515625,9332.900390625,False,1114,VISal4,VISal,4,4,26,2,0,2,1,31,3040.3595,303.5812,153.4111,2837.1057,466.8102,6801.2677,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.8387096774193549,0.064516129032258,0.0,0.064516129032258,0.032258064516129,0.4470283532583197,0.0446359727907784,0.0225562508001265,0.417143659850354,0.0686357633004211,0.0085516202935869,0.0065880232372755,0.0,0.0007049437742132,0.0021421982638768,VISal_to_VISp_FB,FB,VISal,VISp,1
221481_208,8491.3203125,1481.3800048828125,9203.099609375,False,1114,VISal4,VISal,4,4,60,28,5,6,2,101,7548.1659,4942.1096,609.1239,1519.5518,324.6668,14943.618,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.594059405940594,0.2772277227722772,0.0495049504950495,0.0594059405940594,0.0198019801980198,0.5051096662133627,0.3307170726660705,0.0407614742293332,0.1016856694275777,0.0217261174636557,0.0079489508835517,0.0056655967322133,0.0082085106166413,0.0039485327186608,0.0061601617412066,VISal_to_VISp_FB,FB,VISal,VISp,1
221481_293,8164.5400390625,1873.8599853515625,9630.3798828125,False,1114,VISal4,VISal,4,4,20,0,0,3,1,24,6131.8955,449.6647,266.4248,2986.9401,1240.1505,11075.0756,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.8333333333333334,0.0,0.0,0.125,0.0416666666666666,0.5536662431451032,0.0406015016276728,0.024056251137464,0.269699296680196,0.1119767074095638,0.0032616341879929,0.0,0.0,0.0010043723340819,0.0008063537449688,VISal_to_VISp_FB,FB,VISal,VISp,1
221481_297,8352.3203125,1761.8900146484375,9518.7900390625,False,1114,VISal4,VISal,4,4,8,1,0,0,0,9,2981.1686,283.5046,21.8237,0.0,0.0,3286.4969,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.9070961241436132,0.0862634618642117,0.006640413992175,0.0,0.0,0.0026835114256872,0.0035272796279143,0.0,,,VISal_to_VISp_FB,FB,VISal,VISp,1
221481_578,8233.919921875,1699.010009765625,2004.8199462890625,False,233,VISal5,VISal,5,5,0,0,0,3,0,3,0.0,0.0,0.0,821.313,250.022,1071.335,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7666257519823397,0.2333742480176601,,,,0.0036526878303399,0.0,VISal_to_VISp_FB,FB,VISal,VISp,5
221481_625,8313.3203125,1460.5799560546875,2281.39990234375,False,1114,VISal4,VISal,4,4,22,1,3,2,1,29,3643.1096,691.9879000000001,360.7087,1476.1125000000002,4266.698,10438.6167,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.7586206896551724,0.0344827586206896,0.1034482758620689,0.0689655172413793,0.0344827586206896,0.34900310114845,0.0662911494776889,0.0345552203291457,0.1414088228759276,0.4087417061687877,0.0060387971857887,0.0014451119737787,0.0083169604725364,0.0013549102795349,0.0002343732788212,VISal_to_VISp_FB,FB,VISal,VISp,1
221481_626,8232.419921875,1492.300048828125,2256.840087890625,False,233,VISal5,VISal,5,5,27,1,0,1,0,29,6264.6041,859.6378,479.4188,1679.1146,363.7254,9646.5007,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.9310344827586208,0.0344827586206896,0.0,0.0344827586206896,0.0,0.6494172648533577,0.0891139519639489,0.0496987265029691,0.1740646325770753,0.0377054241026489,0.0043099291781263,0.0011632806281901,0.0,0.0005955519653036,0.0,VISal_to_VISp_FB,FB,VISal,VISp,1
230061_039,8356.83984375,1643.6600341796875,9360.1796875,False,1114,VISal4,VISal,4,4,1,0,0,0,0,1,11.1703,0.0,0.0,0.0,0.0,11.1703,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0895231103909474,,,,,VISal_to_VISp_FB,FB,VISal,VISp,1
230114_008,8376.4599609375,1828.780029296875,9392.759765625,False,233,VISal5,VISal,5,5,17,8,2,3,0,30,7692.7356,5474.0727,1547.5762,3302.5289,24.0853,18040.9987,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.5666666666666667,0.2666666666666666,0.0666666666666666,0.1,0.0,0.4264029795645404,0.3034240393798155,0.0857810715323647,0.183056878109525,0.0013350314137542,0.0022098770689584,0.0014614347376131,0.0012923434723278,0.0009083947758943,0.0,VISal_to_VISp_FB,FB,VISal,VISp,1
230114_011,8012.35986328125,1698.02001953125,9435.1201171875,False,1114,VISal4,VISal,4,4,6,0,0,3,0,9,715.1644,0.0,0.0,1040.7469,0.0,1755.9113000000002,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.4072895937283391,0.0,0.0,0.5927104062716607,0.0,0.0083896793520482,,,0.0028825452182466,,VISal_to_VISp_FB,FB,VISal,VISp,1
230114_013,8223.7001953125,1681.9100341796875,9382.0400390625,False,1114,VISal4,VISal,4,4,3,0,4,1,0,8,794.9562,0.0,1166.4182,316.3891,521.5082,2799.2717,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.375,0.0,0.5,0.125,0.0,0.2839867955654322,0.0,0.4166863116574214,0.1130255058842626,0.1863013868928835,0.0037737928202836,,0.0034293017718687,0.0031606651430153,0.0,VISal_to_VISp_FB,FB,VISal,VISp,1
230114_015,8272.48046875,1552.56005859375,9131.33984375,False,233,VISal5,VISal,5,5,28,8,3,9,4,52,11362.2097,4218.9588,1598.3940000000002,2927.1298,2060.8936000000003,22167.5859,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.5384615384615384,0.1538461538461538,0.0576923076923076,0.173076923076923,0.0769230769230769,0.5125596332977331,0.1903210759634408,0.0721050098648766,0.1320454926036849,0.0929687882702644,0.0024643093851717,0.0018962024469165,0.0018768839222369,0.003074684286293,0.0019409056343326,VISal_to_VISp_FB,FB,VISal,VISp,1
233379_044,8067.6201171875,1492.02001953125,9228.900390625,False,1114,VISal4,VISal,4,4,8,2,1,1,3,15,1555.2835,811.1591,1219.4955,85.8903,2503.2232,6175.0516,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.5333333333333333,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.2,0.2518656686204857,0.1313606998846778,0.1974874995376556,0.0139092440944137,0.405376887862767,0.0051437567491714,0.0024656075485068,0.0008200112259536,0.0116427582625744,0.001198454856123,VISal_to_VISp_FB,FB,VISal,VISp,1
233379_046,8482.16015625,1553.489990234375,9276.7998046875,False,1114,VISal4,VISal,4,4,8,1,2,0,1,12,1472.8329,313.3596,383.0733,860.8337,1332.9566,4363.0561,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.6666666666666666,0.0833333333333333,0.1666666666666666,0.0,0.0833333333333333,0.3375690952037037,0.0718211255637992,0.0877993065457031,0.1973006260451246,0.3055098466416693,0.0054317091911784,0.003191221842254,0.0052209329128393,0.0,0.0007502119723927,VISal_to_VISp_FB,FB,VISal,VISp,1
233379_141,8240.66015625,1419.9000244140625,9116.1796875,False,1114,VISal4,VISal,4,4,26,0,3,4,0,33,6381.924,704.1247,1130.2387,956.6776,581.3648,9754.3298,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.7878787878787878,0.0,0.0909090909090909,0.1212121212121212,0.0,0.6542657600115181,0.072185861503268,0.1158704619562894,0.09807722515185,0.0596006913770744,0.004074006522171,0.0,0.0026543065637373,0.004181136884568,0.0,VISal_to_VISp_FB,FB,VISal,VISp,1
221422_019,8261.599609375,2011.8399658203125,9488.1904296875,False,233,VISal5,VISal,5,5,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1189.6267,1189.6267,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0008405998285008,VISal_to_VISp_FB,FB,VISal,VISp,3
230114_023,8459.8798828125,1718.449951171875,9369.259765625,False,233,VISal5,VISal,5,5,103,6,15,13,1,138,28358.913,5283.04,5118.0272,9314.9455,5724.745,53799.67070000001,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.7463768115942029,0.0434782608695652,0.108695652173913,0.0942028985507246,0.0072463768115942,0.5271205684164159,0.0981983705710674,0.0951311993811144,0.173141310695792,0.10640855093561,0.0036320150916926,0.0011357097428753,0.0029308167803406,0.0013956066624329,0.0001746802696015,VISal_to_VISp_FB,FB,VISal,VISp,1
230114_064,8519.759765625,1740.300048828125,9366.259765625,False,233,VISal5,VISal,5,5,62,12,4,6,0,84,15483.1459,4107.2906,1628.2776,5011.5786,3481.1397,29711.4324,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.7380952380952381,0.1428571428571428,0.0476190476190476,0.0714285714285714,0.0,0.5211174503993284,0.1382394003999618,0.0548030663105963,0.1686750922180379,0.1171649906720754,0.0040043541797277,0.0029216340329072,0.0024565835702708,0.0011972275562035,0.0,VISal_to_VISp_FB,FB,VISal,VISp,1
221422_002,8032.97998046875,1837.5400390625,9162.3603515625,False,601,VISal6a,VISal,6a,6,0,0,0,8,29,37,0.0,0.0,0.0,4189.8891,7649.5498,11839.4389,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.0,0.0,0.0,0.2162162162162162,0.7837837837837838,0.0,0.0,0.0,0.3538925396202687,0.6461074603797312,,,,0.0019093584123742,0.0037910727765966,VISal_to_VISp_FB,FB,VISal,VISp,3
221224_022,7900.919921875,1735.97998046875,9216.3603515625,False,233,VISal5,VISal,5,5,3,1,0,0,0,4,702.2745,369.6504,0.0,0.0,0.0,1071.9249,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.75,0.25,0.0,0.0,0.0,0.6551527070599815,0.3448472929400185,0.0,0.0,0.0,0.0042718338769241,0.0027052588066995,,,,VISal_to_VISp_FB,FB,VISal,VISp,1
221225_018,8401.400390625,1486.4000244140625,8959.66015625,False,233,VISal5,VISal,5,5,1,1,3,19,4,28,8.0863,221.7392,324.2364,5128.3326,1513.9368,7196.3313,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.0357142857142857,0.0357142857142857,0.1071428571428571,0.6785714285714286,0.1428571428571428,0.001123669778794,0.0308128115224489,0.0450557911362418,0.712631532125265,0.21037619543725,0.1236659535263346,0.0045098025067286,0.009252508355015,0.0037049079071041,0.0026421182178806,VISal_to_VISp_FB,FB,VISal,VISp,5
221424_048,8507.3203125,2068.5400390625,1896.56005859375,False,233,VISal5,VISal,5,5,0,0,0,2,4,6,0.0,0.0,0.0,565.2359,1123.9386,1689.1745,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.334622562677805,0.6653774373221949,,,,0.0035383456712498,0.0035589132715968,VISal_to_VISp_FB,FB,VISal,VISp,2
221426_066,8351.51953125,1570.0699462890625,8992.0595703125,False,233,VISal5,VISal,5,5,49,2,3,18,4,76,6613.1937,1621.2602,1531.4464,6508.5086,1868.3914,18142.800300000003,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.6447368421052632,0.0263157894736842,0.0394736842105263,0.2368421052631578,0.0526315789473684,0.3645078813991023,0.0893610783997881,0.0844106959607552,0.3587378184391964,0.1029825258011575,0.0074094306356095,0.0012336082758338,0.0019589324183987,0.0027656105424828,0.0021408790470776,VISal_to_VISp_FB,FB,VISal,VISp,1
221426_085,8312.2197265625,2040.4599609375,1897.93994140625,False,233,VISal5,VISal,5,5,0,0,0,1,1,2,0.0,0.0,0.0,304.2307,610.9663,915.197,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.3324209978835157,0.6675790021164841,,,,0.0032869792562026,0.0016367514869478,VISal_to_VISp_FB,FB,VISal,VISp,2
221538_001,8235.080078125,1637.02001953125,8943.8603515625,False,233,VISal5,VISal,5,5,0,0,1,7,2,10,0.0,0.0,3.006,866.6485,425.4574,1295.1119,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.0,0.0,0.1,0.7,0.2,0.0,0.0,0.0023210349623071,0.669168818539927,0.328510146497766,,,0.332667997338656,0.0080770923852057,0.0047008231611437,VISal_to_VISp_FB,FB,VISal,VISp,5
221538_002,8267.3798828125,1738.31005859375,8835.8203125,False,601,VISal6a,VISal,6a,6,0,0,3,8,2,13,0.0,0.0,545.23,963.5767,646.9104,2155.7171,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.0,0.0,0.2307692307692307,0.6153846153846154,0.1538461538461538,0.0,0.0,0.2529227977084748,0.4469866199048103,0.3000905823867149,,,0.0055022650991324,0.0083024008363838,0.0030916182519248,VISal_to_VISp_FB,FB,VISal,VISp,5
221538_005,8340.740234375,1795.6400146484375,8977.8203125,False,601,VISal6a,VISal,6a,6,0,0,2,2,0,4,0.0,0.0,103.3518,164.9292,0.0,268.281,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.3852371207800776,0.6147628792199225,0.0,,,0.019351380430723,0.012126415455844,,VISal_to_VISp_FB,FB,VISal,VISp,6
221538_028,8413.98046875,1948.02001953125,9010.2197265625,False,649,VISal6b,VISal,6b,6,0,0,0,1,0,1,0.0,0.0,40.5904,79.5351,0.0,120.1255,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3378999463061548,0.6621000536938452,0.0,,,0.0,0.0125730652252904,,VISal_to_VISp_FB,FB,VISal,VISp,5
233285_130,8172.2001953125,2088.60009765625,9179.9599609375,False,649,VISal6b,VISal,6b,6,0,2,1,0,1,4,1006.8805,1233.372,267.1776,0.0,352.5314,2859.9615,data/axon_length_byNeuron_VISal_to_VISp_FB.csv,0.0,0.5,0.25,0.0,0.25,0.3520608581619018,0.4312547564014411,0.0934199988356486,0.0,0.1232643866010084,0.0,0.0016215707831862,0.0037428287401339,,0.0028366267515461,VISal_to_VISp_FB,FB,VISal,VISp,4
221519_038,8683.1201171875,1718.969970703125,1674.5999755859375,False,312782582,VISli2/3,VISli,2/3,2/3,0,0,0,2,0,2,0.0,0.0,1268.8725,413.6358,0.0,1682.5083,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7541552692488946,0.2458447307511053,0.0,,,0.0,0.00483517142375,,VISli_to_VISp_FB,FB,VISli,VISp,5
221519_039,8716.7802734375,1704.52001953125,1673.0400390625,False,312782582,VISli2/3,VISli,2/3,2/3,9,1,0,3,0,13,3674.0906,707.1663,182.5584,2137.4723,2814.7479000000003,9516.0355,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,0.6923076923076923,0.0769230769230769,0.0,0.2307692307692307,0.0,0.3860946714627115,0.0743131212572714,0.0191842916096729,0.2246179409482026,0.2957899747221414,0.0024495857559963,0.001414094534765,0.0,0.0014035269603259,0.0,VISli_to_VISp_FB,FB,VISli,VISp,1
221519_041,8817.48046875,1908.5999755859373,1675.0400390625,False,312782582,VISli2/3,VISli,2/3,2/3,10,7,1,1,0,19,2831.2051,1603.3306,185.2229,158.278,822.5141,5600.550700000001,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,0.5263157894736842,0.3684210526315789,0.0526315789473684,0.0526315789473684,0.0,0.5055226265517068,0.2862808830567322,0.0330722655541713,0.028261149390184,0.1468630754472055,0.0035320648440482,0.0043659118088309,0.0053989004599323,0.006317997447529,0.0,VISli_to_VISp_FB,FB,VISli,VISp,1
221519_042,8958.6396484375,1972.4100341796875,1677.5999755859375,False,312782582,VISli2/3,VISli,2/3,2/3,6,4,0,0,0,10,973.6274,1058.1738,417.1652,1668.5627,294.7044,4412.233499999999,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,0.6,0.4,0.0,0.0,0.0,0.2206654294248027,0.2398272439570571,0.0945473987267446,0.3781673612695249,0.0667925666218707,0.0061625217203213,0.0037800973715281,0.0,0.0,0.0,VISli_to_VISp_FB,FB,VISli,VISp,1
221622_034,8997.3603515625,1996.530029296875,9789.08984375,False,312782582,VISli2/3,VISli,2/3,2/3,23,4,0,2,0,29,6493.0111,2929.6612,1378.1865,1432.8432,1363.5239,13597.2259,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,0.7931034482758621,0.1379310344827586,0.0,0.0689655172413793,0.0,0.4775246912680916,0.2154602138367062,0.1013579174263774,0.1053776123554731,0.1002795651133515,0.0035422702419221,0.0013653455901317,0.0,0.0013958261448286,0.0,VISli_to_VISp_FB,FB,VISli,VISp,1
221622_035,9015.2998046875,2003.5,9783.75,False,312782582,VISli2/3,VISli,2/3,2/3,4,2,0,0,0,6,1536.5496,309.922,0.0,1037.7267,994.4905,3878.6888,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3961518129528721,0.0799038066678615,0.0,0.2675457489654751,0.2563986314137911,0.0026032351965728,0.0064532366208271,,0.0,0.0,VISli_to_VISp_FB,FB,VISli,VISp,1
221622_036,9036.33984375,1978.9100341796875,9779.240234375,False,312782582,VISli2/3,VISli,2/3,2/3,22,11,6,3,0,42,3868.7025,4493.1699,700.9462,778.224,1261.1113,11102.1539,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,0.5238095238095238,0.2619047619047619,0.1428571428571428,0.0714285714285714,0.0,0.3484641390172045,0.4047115488103618,0.0631360550676567,0.070096668359101,0.1135915887456757,0.0056866610963236,0.0024481602620902,0.008559858088966,0.0038549312280268,0.0,VISli_to_VISp_FB,FB,VISli,VISp,1
221622_038,9010.080078125,1852.5,9729.669921875,False,312782582,VISli2/3,VISli,2/3,2/3,1,0,0,0,0,1,151.9084,0.0,70.8807,1855.2995,1134.6699,3212.7585,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,1.0,0.0,0.0,0.0,0.0,0.0472828567724589,0.0,0.0220622558464945,0.577478668253465,0.3531762191275814,0.0065829144405444,,0.0,0.0,0.0,VISli_to_VISp_FB,FB,VISli,VISp,1
221622_043,8664.080078125,1832.260009765625,9663.759765625,False,312782582,VISli2/3,VISli,2/3,2/3,111,30,5,15,1,162,19632.991,4962.2019,1313.3839,2337.3395,323.7623,28569.678600000003,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,0.6851851851851852,0.1851851851851851,0.0308641975308641,0.0925925925925925,0.0061728395061728,0.687196775115279,0.173687704698225,0.0459712521932255,0.0818118933966586,0.0113323745966116,0.005653748835315,0.0060457032189681,0.0038069600213616,0.0064175529485553,0.0030886857425957,VISli_to_VISp_FB,FB,VISli,VISp,1
221714_054,9101.900390625,1971.969970703125,9621.1298828125,False,312782582,VISli2/3,VISli,2/3,2/3,5,0,0,0,0,5,1637.5754,0.0,0.0,90.1416,552.8335,2280.5505,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,1.0,0.0,0.0,0.0,0.0,0.7180614505138124,0.0,0.0,0.0395262459656122,0.2424123035205754,0.0030532945231102,,,0.0,0.0,VISli_to_VISp_FB,FB,VISli,VISp,1
221751_075,8656.33984375,1826.949951171875,1512.5999755859375,False,312782578,VISli1,VISli,1,1,1,0,0,1,0,2,313.7742,0.0,6.7492,1792.0653,562.3227,2674.9114,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,0.5,0.0,0.0,0.5,0.0,0.1173026515943668,0.0,0.0025231489910282,0.6699531431209274,0.2102210562936776,0.0031870051776086,,0.0,0.0005580153803547,0.0,VISli_to_VISp_FB,FB,VISli,VISp,1
221751_076,8615.8603515625,1841.81005859375,1516.4200439453125,False,312782582,VISli2/3,VISli,2/3,2/3,9,5,4,7,0,25,2524.6508,1088.9209,272.96,2493.6596,1720.0456,8100.2369,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,0.36,0.2,0.16,0.28,0.0,0.3116761683846555,0.134430747327896,0.0336977798760428,0.3078502062081665,0.2123450982032389,0.0035648494437329,0.0045917017480333,0.014654161781946,0.0028071193036932,0.0,VISli_to_VISp_FB,FB,VISli,VISp,1
221751_077,8697.2197265625,1803.510009765625,1601.43994140625,False,312782582,VISli2/3,VISli,2/3,2/3,21,3,2,15,0,41,6038.3005,1906.5445,1553.2798,8107.2639,138.9872,17744.3759,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,0.5121951219512195,0.073170731707317,0.048780487804878,0.3658536585365853,0.0,0.3402937659813665,0.1074450017709554,0.0875364571148428,0.4568920285328265,0.0078327466000086,0.00347779975508,0.0015735273947185,0.001287598023228,0.0018501926402075,0.0,VISli_to_VISp_FB,FB,VISli,VISp,1
221751_078,8786.83984375,1768.3199462890625,1682.260009765625,False,312782582,VISli2/3,VISli,2/3,2/3,9,14,1,5,0,29,4846.1415,2680.0669,241.6348,573.7335,569.6677999999999,8911.244499999999,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,0.3103448275862069,0.4827586206896552,0.0344827586206896,0.1724137931034483,0.0,0.5438232000030973,0.3007511352651136,0.0271157187977504,0.0643830948640226,0.0639268510700161,0.0018571475884474,0.005223750198176,0.0041384767425884,0.0087148475729585,0.0,VISli_to_VISp_FB,FB,VISli,VISp,4
221751_079,8785.6396484375,1792.1099853515625,1667.300048828125,False,312782582,VISli2/3,VISli,2/3,2/3,9,1,0,0,0,10,2347.3939,443.8454,0.0,0.0,60.6201,2851.8594000000003,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,0.9,0.1,0.0,0.0,0.0,0.823109968184266,0.1556336893747286,0.0,0.0,0.0212563424410053,0.0038340391018311,0.002253036755591,,,0.0,VISli_to_VISp_FB,FB,VISli,VISp,1
221751_080,8819.51953125,1885.239990234375,1632.8199462890625,False,312782582,VISli2/3,VISli,2/3,2/3,0,1,1,2,0,4,282.0706,16.8069,234.3473,795.5064,1593.9069,2922.6381,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,0.0,0.25,0.25,0.5,0.0,0.0965123256280002,0.005750592247463,0.0801834821765992,0.2721877881493435,0.5453658117985939,0.0,0.0594993722816224,0.0042671709893819,0.0025141218222757,0.0,VISli_to_VISp_FB,FB,VISli,VISp,6
221751_083,9029.33984375,1956.8599853515625,1696.9599609375,False,312782582,VISli2/3,VISli,2/3,2/3,42,13,3,2,0,60,5649.1373,5044.4865,663.9758,916.1524,1197.3196,13471.0716,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,0.7,0.2166666666666666,0.05,0.0333333333333333,0.0,0.4193532235401376,0.3744680935405317,0.0492890112765787,0.0680088731768005,0.0888807984659512,0.0074347635346019,0.0025770710259607,0.004518236959841,0.0021830429085815,0.0,VISli_to_VISp_FB,FB,VISli,VISp,1
230108_027,8986.2802734375,1970.300048828125,9809.7197265625,False,312782582,VISli2/3,VISli,2/3,2/3,48,16,3,0,0,67,13818.3232,8793.6534,1825.4524,3721.1081,2177.8474,30336.3845,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,0.7164179104477612,0.2388059701492537,0.044776119402985,0.0,0.0,0.4555032983577855,0.2898715039691035,0.0601736967040353,0.1226615551368687,0.0717899458322068,0.0034736486696157,0.0018194940455579,0.0016434282263399,0.0,0.0,VISli_to_VISp_FB,FB,VISli,VISp,1
230109_005,8639.5,1845.1099853515625,9836.099609375,False,312782582,VISli2/3,VISli,2/3,2/3,4,2,0,1,1,8,1912.1785,864.2767,507.4887,1828.4487,3669.8811,8782.273699999998,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,0.5,0.25,0.0,0.125,0.125,0.2177315995059457,0.0984114967858494,0.0577855709507208,0.2081976447625403,0.4178736879949438,0.0020918549183562,0.002314073721992,0.0,0.0005469117071755,0.0002724883920626,VISli_to_VISp_FB,FB,VISli,VISp,1
230110_030,9056.66015625,2048.139892578125,9854.5302734375,False,312782582,VISli2/3,VISli,2/3,2/3,3,1,0,3,0,7,424.3048,463.0719,341.0968,1217.0535,716.9549,3162.4819,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,0.4285714285714285,0.1428571428571428,0.0,0.4285714285714285,0.0,0.1341682935797988,0.1464267352802873,0.1078573129541073,0.3848412539531056,0.2267064042327009,0.0070703890222311,0.0021594918629266,0.0,0.0024649696993599,0.0,VISli_to_VISp_FB,FB,VISli,VISp,5
230110_032,9342.7802734375,2069.080078125,9688.6103515625,False,312782582,VISli2/3,VISli,2/3,2/3,0,2,0,0,0,2,0.0,391.3586,488.7667,1673.3243,0.0,2553.4496,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,0.0,1.0,0.0,0.0,0.0,0.0,0.1532666240994143,0.191414273459715,0.6553191024408705,0.0,,0.0051104025821842,0.0,0.0,,VISli_to_VISp_FB,FB,VISli,VISp,4
233795_051,9012.259765625,1919.93994140625,9769.7099609375,False,312782582,VISli2/3,VISli,2/3,2/3,10,1,0,2,1,14,1945.8729,1245.6891,470.5336,1664.2691,446.0943,5772.459,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,0.7142857142857143,0.0714285714285714,0.0,0.1428571428571428,0.0714285714285714,0.3370960105563331,0.2157986916840812,0.0815135456137497,0.2883119828135635,0.0772797693322724,0.0051390817971718,0.0008027685238636,0.0,0.0012017287348542,0.0022416784971249,VISli_to_VISp_FB,FB,VISli,VISp,1
233795_052,9121.7197265625,1889.18994140625,9664.26953125,False,312782582,VISli2/3,VISli,2/3,2/3,33,4,0,2,0,39,6949.935,3283.8571,1557.8082,2882.0368,1082.3499,15755.987,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,0.8461538461538461,0.1025641025641025,0.0,0.0512820512820512,0.0,0.4410980410176779,0.2084196375638035,0.0988708736558363,0.182916931830421,0.0686945159322611,0.0047482458469036,0.0012180798001228,0.0,0.0006939536649913,0.0,VISli_to_VISp_FB,FB,VISli,VISp,1
221622_030,8702.9599609375,2043.780029296875,9695.98046875,False,312782586,VISli4,VISli,4,4,26,0,9,2,0,37,5060.5245,753.2542,2080.5442,3048.4773,2945.2632,13888.0634,data/axon_length_byNeuron_VISli_to_VISp_FB.csv,0.7027027027027027,0.0,0.2432432432432432,0.054054054054054,0.0,0.3643794209637608,0.0542375260182063,0.1498080862735692,0.2195034118291827,0.2120715549152806,0.0051378073557395,0.0,0.00432579130018,0.0006560652428017,0.0,VISli_to_VISp_FB,FB,VISli,VISp,1
